imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0016338,She,She,1925,21/06/1925,"Adventure, Fantasy, Sci-Fi",98,"UK, Germany",English,"Leander De Cordova, G.B. Samuelson","H. Rider Haggard, H. Rider Haggard",A to X Productions,"Betty Blythe, Carlyle Blackwell, Mary Odette, Tom Reynolds, Heinrich George, Jerrold Robertshaw, Dorothy Barclay, Marjorie Statler, Alexander Butler","In Africa an explorer is the reincarnated lover of the 2,000-year-old White Queen.",6.1,113,,,,,5,3
tt0016377,Soul-Fire,Soul-Fire,1925,31/05/1925,Drama,88,USA,English,John S. Robertson,"Martin Brown, Josephine Lovett",Inspiration Pictures,"Richard Barthelmess, Bessie Love, Percy Ames, Charles Esdale, Effie Shannon, Lee Baker, Carlotta Monterey, Gus Weinberg, Ann Brody, Helen Ware, Walter Long, Rita Rossi, Edward La Roche, Harriet Sterling, Richard Harlan",,4.1,112,,,,,3,
tt0016392,Die Stadt ohne Juden,Die Stadt ohne Juden,1924,05/05/1924,Drama,80,Austria,,H.K. Breslauer,"Hugo Bettauer, Ida Jenbach",H. K. Breslauer-Film,"Eugen Neufeld, Hans Moser, Anny Miletty, Johannes Riemann, Ferdinand Mayerhofer, Mizi Griebl, Karl Tema, Hans Effenberger, Gisela Werbisek, Armin Berg, Armin Seydelmann, Theodor Weiser, Albrecht Attems, Laura Glucksman, Abisch Meisels",Jews are expelled from the city of Utopia.,6.4,219,,,,,7,11
tt0016394,Stage Struck,Stage Struck,1925,16/11/1925,Comedy,70,USA,English,Allan Dwan,"Frank R. Adams, Forrest Halsey",Paramount Pictures,"Gloria Swanson, Lawrence Gray, Gertrude Astor, Oliver Sandys, Ford Sterling, Carrie Scott, Emil Hoch, Margery Whittington","A young woman dreams of becoming a great actress. When her boyfriend starts to flirt with an actual actress, she becomes jealous and decides to fight with her rival.",6.5,831,,$ 241507,,,6,4
tt0016395,Stella Dallas,Stella Dallas,1925,16/11/1925,Drama,110,USA,English,Henry King,"Frances Marion, Olive Higgins Prouty",The Samuel Goldwyn Company,"Ronald Colman, Belle Bennett, Alice Joyce, Jean Hersholt, Beatrix Pryor, Lois Moran, Douglas Fairbanks Jr., Vera Lewis, Maurice Murphy, Jack Murphy, Newton Hall, Charles Hatton, Robert W. Gillette, Winston Miller","Stella, a small town girl, marries socialite Stephen Dallas, a man with whom she has nothing in common. The whole thing is a failure; after the birth of their daughter, Laurel, the Dallases...",7.2,277,$ 700000,,,,10,7
tt0016461,Tumbleweeds,Tumbleweeds,1925,27/12/1925,Western,78,USA,English,"King Baggot, William S. Hart","Hal G. Evarts, C. Gardner Sullivan",William S. Hart Productions,"William S. Hart, Barbara Bedford, Lucien Littlefield, J. Gordon Russell, Richard Neill, Jack Murphy, James Gordon, George F. Marion, Gertrude Claire, Lillian Leighton, Taylor N. Duncan",The government will grant a fringe of terrain for the settlers who want to live and work there. The starting sign will be a gunshot which will iniciate the run for the best fields and ...,6.5,538,$ 312000,,,,20,7
tt0016473,Il trio infernale,The Unholy Three,1925,1927,"Crime, Drama, Romance",86,USA,English,Tod Browning,"Clarence Aaron 'Tod' Robbins, Waldemar Young",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Mae Busch, Matt Moore, Victor McLaglen, Harry Earles, Matthew Betz, Edward Connelly, William Humphrey, E. Alyn Warren","A sideshow ventriloquist, midget, and strongman form a conspiracy known as ""The Unholy Three"" and commit a series of robberies.",7.2,1613,$ 103000,,,,35,22
tt0016480,The Vanishing American,The Vanishing American,1925,15/02/1926,Western,110,USA,English,George B. Seitz,"Ethel Doherty, Zane Grey",Paramount Pictures,"Richard Dix, Lois Wilson, Noah Beery, Malcolm McGregor, Nocki, Shannon Day, Charles Crockett, Bert Woodruff, Bernard Siegel, Guy Oliver, Joe Ryan, Charles Stevens, Bruce Gordon, Richard Howard, John Webb Dillion","History, as portrayed in this film, has been a succession of conquests of stronger races over weaker ones. As played out on the stage of Monument Valley, long ago, tribes of Indians ...",6.8,288,,$ 286809,,,14,6
tt0016481,Varieté,Varieté,1925,31/01/1926,"Crime, Drama, Romance",104,Germany,German,Ewald André Dupont,"Felix Hollaender, Ewald André Dupont",Universum Film (UFA),"Emil Jannings, Maly Delschaft, Lya De Putti, Warwick Ward, Alice Hechy, Georg John, Kurt Gerron, Paul Rehkopf, Charles Lincoln, Georg Baselt, Trude Hesterberg, Werner Krauss, The Flying Codonas, Alex Hyde and his Original New York Jazz Orchestra, Enrico Rastelli","Prologue: The murderer ""Boss"" Huller - after having spent ten years in prison - breaks his silence to tell the warden his story. ""Boss"", a former trapeze artist, and his wife own a cheap ...",7.4,1022,,$ 709613,,,13,19
tt0016491,Visages d'enfants,Visages d'enfants,1925,1925,"Drama, Mystery, Romance",114,"Switzerland, France",French,Jacques Feyder,"Jacques Feyder, Françoise Rosay",Mundus-Film,"Jean Forest, Victor Vina, Pierrette Houyez, Jeanne Marie-Laurent, Rachel Devirys, Henri Duval, Arlette Peyran, Suzy Vernon, Charles Barrois, F. Greffin, P. Lecoq, Arturo Porchet","A man whose wife has died remarries, and his new wife has a daughter of her own from a previous marriage. The man's young son, however, who loved his mother deeply and misses her terribly, ...",7.7,693,,,,,15,11
tt0016493,Il viaggio immaginario,Le voyage imaginaire,1926,30/04/1926,"Comedy, Drama, Fantasy",80,France,French,René Clair,René Clair,Georges Loureau,"Dolly Davis, Jean Börlin, Albert Préjean, Jim Gérald, Paul Ollivier, Maurice Schutz, Yvonne Legeay, Marguerite Madys, Bronia Clair, Marise Maia, Jane Pierson, Louis Pré Fils","In a daydream, a shy bank clerk is led by a fairy into a subterranean world where people transform into animals and waxworks come to life. Lucie, his office crush, follows him but a bad fairy is intent on keeping them apart.",6.7,152,,,,,2,3
tt0016544,Il mago di Oz,The Wizard of Oz,1925,27/01/1925,"Comedy, Family, Fantasy",81,USA,,Larry Semon,"L. Frank Baum, Frank Joslyn Baum",Chadwick Pictures Corporation,"Dorothy Dwan, Mary Carr, Virginia Pearson, Bryant Washburn, Josef Swickard, Charles Murray, Oliver Hardy, William Hauber, William Dinus, Frank Alexander, Otto Lederer, Frederick Ko Vert, Larry Semon, Spencer Bell","Dorothy, heir to the Oz throne, must take it back from the wicked Prime Minister Kruel with the help of three farmhands.",5.1,1395,,,,,48,18
tt0016545,Wolfblood,Wolfblood,1925,16/07/1925,"Adventure, Drama, Romance",68,USA,English,"George Chesebro, Bruce Mitchell","Bennett Cohen, Cliff Hill",Ryan Brothers Productions,"George Chesebro, Roy Watson, Milburn Morante, Frank Clark, Marguerite Clayton, Ray Hanford, Jack Cosgrave","After wolf blood transfusion, man thinks he's becoming a wolf.",5.8,242,,,,,12,11
tt0016548,A Woman of the World,A Woman of the World,1925,28/12/1925,"Comedy, Drama",70,USA,,Malcolm St. Clair,"Pierre Collings, Carl Van Vechten",Paramount Pictures,"Pola Negri, Charles Emmett Mack, Holmes Herbert, Blanche Mehaffey, Chester Conklin, Lucille Ward, Guy Oliver, Dot Farley, May Foster, Dorothea Wolbert","A sensual European countess arrives at a small American town where she quickly provokes moral outrage from the community. Upon arriving, even before she steps out of her taxi a district ...",6.9,123,,,,,7,1
tt0016559,Zakroyshchik iz Torzhka,Zakroyshchik iz Torzhka,1925,27/10/1925,Comedy,65,Soviet Union,,Yakov Protazanov,Valentin Turkin,Mezhrabpom-Rus,"Igor Ilyinsky, Olga Zhizneva, Anatoli Ktorov, Vera Maretskaya, Lidiya Deikun, Iosif Tolchanov, Serafima Birman, Yeva Milyutina, Vladimir Uralskiy",An silent comedy about a provincial tailor who won a lottery in the 1925 Soviet Union.,6.8,111,,,,,1,1
tt0016560,Zander the Great,Zander the Great,1925,02/05/1925,"Action, Comedy, Drama",80,USA,English,George W. Hill,"Frances Marion, Salisbury Field",Cosmopolitan Productions,"Marion Davies, Holbrook Blinn, Harrison Ford, Harry Watson, Harry Myers, George Siegmann, Emily Fitzroy, Hobart Bosworth, Richard Carle, Hedda Hopper, Olin Howland, Jack Huff","Mamie, an orphan girl who was abused in the orphanage, is taken in by Mrs. Caldwell, a kindly woman with a young son named Alexander. Mamie hits it off with the lad, and nicknames him ""...",5.4,609,,$ 264738,,,3,2
tt0016563,L'erede dei Grishus,Zur Chronik von Grieshuus,1925,01/06/1929,Drama,110,Germany,,Arthur von Gerlach,"Theodor Storm, Thea von Harbou",Universum Film (UFA),"Arthur Kraußneck, Paul Hartmann, Rudolf Forster, Gertrude Welcker, Rudolf Rittner, Lil Dagover, Gertrud Arnold, Hans Peter Peterhans, Christian Bummerstaedt, Ernst Gronau, Josef Peterhans, Hermann Leffler, Jahn Christen",A lord falls in love with one of his serfs and chooses to be disinherited and stripped of his title in order to marry her. Her love and gratitude extend beyond the grave.,6.6,123,,,,,2,3
tt0016627,Bardelys il magnifico,Bardelys the Magnificent,1926,30/09/1926,"Drama, Romance",90,USA,English,King Vidor,"Rafael Sabatini, Dorothy Farnum",Metro-Goldwyn-Mayer (MGM),"John Gilbert, Eleanor Boardman, Roy D'Arcy, Lionel Belmore, Emily Fitzroy, George K. Arthur, Arthur Lubin, Theodore von Eltz, Karl Dane, Edward Connelly, Fred Malatesta, John T. Murray, Joe Smith Marba, Daniel G. Tomlinson, Emile Chautard","Rafael Sabatini's story of the swashbuckling era and of Bardelys, the handsome courtier who could win any woman he set his mind to...and was not above boasting about it to all who would listen.",7,1050,,$ 490467,,,17,15
tt0016629,The Bat,The Bat,1926,21/03/1926,"Mystery, Thriller",86,USA,English,Roland West,"Avery Hopwood, Julien Josephson",Roland West Productions,"George Beranger, Charles Herzinger, Emily Fitzroy, Louise Fazenda, Arthur Housman, Robert McKim, Jack Pickford, Jewel Carmen, Sôjin Kamiyama, Tullio Carminati, Eddie Gribbon, Lee Shumway",A masked criminal who dresses like a giant bat terrorizes the guests at an old house rented by a mystery writer.,6.5,678,,,,,29,16
tt0016630,Se perdo la pazienza...,Battling Butler,1926,30/03/1927,"Action, Comedy, Romance",77,USA,English,Buster Keaton,"Paul Gerard Smith, Al Boasberg",Buster Keaton Productions,"Buster Keaton, Snitz Edwards, Sally O'Neil, Walter James, Budd Fine, Francis McDonald, Mary O'Brien, Tom Wilson, Eddie Borden",A love-struck weakling must pretend to be boxer in order to gain respect from the family of the girl he loves.,7,2820,,$ 702114,,,23,27
tt0016634,Beau Geste,Beau Geste,1926,25/08/1926,"Action, Adventure, Drama",101,USA,English,Herbert Brenon,"Herbert Brenon, John Russell",Paramount Pictures,"Ronald Colman, Neil Hamilton, Ralph Forbes, Alice Joyce, Mary Brian, Noah Beery, Norman Trevor, William Powell, George Regas, Bernard Siegel, Victor McLaglen, Donald Stuart, Paul McAllister, Redmond Finlay, Bhogwan Singh","Michael ""Beau"" Geste leaves England in disgrace and joins the infamous French Foreign Legion. He is reunited with his two brothers in North Africa, where they face greater danger from their...",7,338,,$ 1708926,,,11,3
tt0016640,The Bells,The Bells,1926,30/07/1926,"Crime, Drama, Horror",68,USA,English,James Young,"Alexandre Chatrian, Emile Erckmann",Chadwick Pictures Corporation,"Lionel Barrymore, Caroline Frances Cooke, Gustav von Seyffertitz, Lorimer Johnston, Eddie Phillips, Lola Todd, Laura La Varnie, Boris Karloff, E. Alyn Warren","An innkeeper murders a wealthy guest to pay off his debt, but his conscience will not allow him to get away with the crime so easily.",6.5,354,,,,,15,10
tt0016643,The Better 'Ole,The Better 'Ole,1926,23/10/1926,"Comedy, War, Drama",95,USA,"English, German",Charles Reisner,"Bruce Bairnsfather, Arthur Eliot",Warner Bros.,"Syd Chaplin, Harold Goodwin, Jack Ackroyd, Edgar Kennedy, Charles K. Gerrard",The adventures of Old Bill and his friends Bert and Alf in the trenches of the first World War.,6.3,217,$ 449000,,,,9,1
tt0016646,Beverly of Graustark,Beverly of Graustark,1926,19/04/1926,"Comedy, Romance",70,USA,English,Sidney Franklin,"Joseph Farnham, Agnes Christine Johnston",Cosmopolitan Productions,"Marion Davies, Antonio Moreno, Creighton Hale, Roy D'Arcy, Albert Gran, Paulette Duval, Max Barwyn, Charles Clary","Beverly of Graustark (1926) is a silent film directed by Sidney Franklin, starring Marion Davies, Antonio Moreno and Creighton Hale. The film's screenplay was written by Agnes Christine ...",5.9,451,,$ 315862,,,3,
tt0016654,Il pirata nero,The Black Pirate,1926,08/03/1926,"Adventure, Action",88,USA,,Albert Parker,"Douglas Fairbanks, Jack Cunningham",Elton Corporation,"Billie Dove, Tempe Pigott, Donald Crisp, Sam De Grasse, Anders Randolf, Charles Stevens, John Wallace, Fred Becker, Charles Belcher, E.J. Ratcliffe, Douglas Fairbanks","Seeking revenge, an athletic young man joins the pirate band responsible for his father's death.",7.1,1656,$ 1300000,,,,34,26
tt0016655,Il corvo,The Blackbird,1926,1927,"Crime, Drama, Romance",86,USA,English,Tod Browning,"Tod Browning, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Owen Moore, Renée Adorée, Doris Lloyd, Andy MacLennan, William Weston, Sidney Bracey, Ernie Adams","Two thieves, the Blackbird and West End Bertie, fall in love with the same girl, a French nightclub performer named Fifi. Each man tries to outdo the other to win her heart.",6.8,618,$ 166000,,,,18,7
tt0016664,L'aquila azzurra,The Blue Eagle,1926,12/09/1926,"Action, Drama",58,USA,English,John Ford,"Gerald Beaumont, Gordon Rigby",Fox Film Corporation,"George O'Brien, Janet Gaynor, William Russell, Margaret Livingston, Robert Edeson, Philip Ford, David Butler, Lew Short, Ralph Sipperly, Jerry Madden","George and Big Jim are comrades in the Navy but rivals outside it, both fighting for the love of Rose, the local policeman's daughter. When the war is over Father Regan tries to unite them ...",5.5,139,,,,,5,2
tt0016669,La Bohème,La Bohème,1926,13/03/1926,"Drama, Romance",95,USA,,King Vidor,"Frédérique De Grésac, Henri Murger",Metro-Goldwyn-Mayer (MGM),"Lillian Gish, John Gilbert, Renée Adorée, George Hassell, Roy D'Arcy, Edward Everett Horton, Karl Dane, Mathilde Comont, Gino Corrado, Eugene Pouyet, Frank Currier, David Mir, Catherine Vidor, Valentina Zimina","A group of starving artists try to survive in 1830s Paris, including a seamstress and the would-be playwright she loves.",7.3,1427,$ 693000,,,,23,5
tt0016672,The Boob,The Boob,1926,17/05/1926,"Comedy, Romance",64,USA,English,William A. Wellman,"George Scarborough, Annette Westbay",Metro-Goldwyn-Mayer (MGM),"Gertrude Olmstead, George K. Arthur, Joan Crawford, Charles Murray, Tony D'Algy, Hank Mann","Idealistic farm boy Peter loves Amy whose fancy is urbane Harry. He discovers Harry is a rum runner and turns him over to prohibition agents, including Jane. May is at last impressed with ...",5,438,,,,,13,3
tt0016690,Brown of Harvard,Brown of Harvard,1926,02/05/1926,"Action, Drama, Romance",85,USA,English,Jack Conway,"Rida Johnson Young, Donald Ogden Stewart",Metro-Goldwyn-Mayer (MGM),"William Haines, Jack Pickford, Mary Brian, Francis X. Bushman Jr., Mary Alden, David Torrence, Edward Connelly, Guinn 'Big Boy' Williams, Donald Reed","Tom Brown shows up at Harvard, confident and a bit arrogant. He becomes a rival of Bob McAndrew, not only in football and rowing crew, but also for the affections of Mary Abbott, a ...",6.2,1402,,,,,12,3
tt0016691,Brudeferden i Hardanger,Brudeferden i Hardanger,1926,26/12/1926,"Drama, Romance",104,Norway,,Rasmus Breistein,"Rasmus Breistein, Kristofer Janson",,"Aase Bye, Gunhild Schytte-Jacobsen, Henry Gleditsch, Alfred Maurstad, Annik Saxegaard, Oscar Larsen, Martin Fiksen, Dagmar Myhrvold, Vilhelm Lund, Henny Skjønberg, Gustav Berg-Jæger, Edel Johansen, Emma Juel, Ole Leikvang, Rasmus Rasmussen","Based on the novel ""Marit Skjølte"" by Kristofer Janson, this Norwegian silent movie tells the story of young Marit and her love, Anders, who travels to America to seek his fortune. Without ...",6.6,117,,,,,1,2
tt0016762,Dancing Mothers,Dancing Mothers,1926,01/03/1926,Drama,66,USA,English,Herbert Brenon,"Edmund Goulding, Forrest Halsey",Paramount Pictures,"Conway Tearle, Alice Joyce, Clara Bow, Norman Trevor, Eleanor Lawson, Dorothy Cumming, Donald Keith, Leila Hyams, Spencer Charters","Young girl becomes a ""flapper"", defying her parents and the community.",6.6,142,,,,,13,4
tt0016804,Don Juan,Don Juan,1926,19/02/1927,"Adventure, Romance",110,USA,English,Alan Crosland,Bess Meredyth,Warner Bros.,"Jane Winton, John Roche, Warner Oland, Estelle Taylor, Montagu Love, Josef Swickard, Willard Louis, Nigel De Brulier, Hedda Hopper, Myrna Loy, Mary Astor, John Barrymore","In 16th Century Italy, devil-may-care playboy Don Juan runs afoul of the despotic Borgias.",7,728,$ 546000,,,,26,15
tt0016822,Ella Cinders,Ella Cinders,1926,06/06/1926,"Comedy, Romance",75,USA,English,Alfred E. Green,"Mervyn LeRoy, Frank Griffin",John McCormick Productions,"Colleen Moore, Lloyd Hughes, Vera Lewis, Doris Baker, Emily Gerdes, Mike Donlin, Jed Prouty, Jack Duffy, Harry Allen, Alfred E. Green, D'Arcy Corrigan, Madalynne Field","Poor Ella Cinders is much abused by her evil step-mother and step-sisters. When she wins a local beauty contest she jumps at the chance to get out of her dead-end life and go to Hollywood, ...",6.7,888,,,,,14,7
tt0016827,Eve's Leaves,Eve's Leaves,1926,13/06/1926,"Comedy, Romance",75,USA,English,Paul Sloane,"Harry Chapman Ford, Elmer Harris",DeMille Pictures Corporation,"Leatrice Joy, William Boyd, Robert Edeson, Walter Long, Richard Carle, Arthur Hoyt, Sôjin Kamiyama, K. Nambu, Eddie Harris",,4.6,120,,,,,2,1
tt0016832,Exit Smiling,Exit Smiling,1926,14/11/1926,"Comedy, Romance",77,USA,English,Sam Taylor,"Marc Connelly, Sam Taylor",Metro-Goldwyn-Mayer (MGM),"Beatrice Lillie, Jack Pickford, Doris Lloyd, DeWitt Jennings, Harry Myers, Tenen Holtz, Louise Lorraine, Franklin Pangborn","A maid who works for a traveling theatrical troupe wants desperately to be an actress, and manages to get some small roles in the company's productions, but is determined to do anything she...",6.9,399,$ 260000,,,,15,4
tt0016847,Faust,Faust: Eine deutsche Volkssage,1926,31/01/1927,"Drama, Fantasy, Horror",107,Germany,German,F.W. Murnau,"Gerhart Hauptmann, Hans Kyser",Universum Film (UFA),"Gösta Ekman, Emil Jannings, Camilla Horn, Frida Richard, William Dieterle, Yvette Guilbert, Eric Barclay, Hanna Ralph, Werner Fuetterer",The demon Mephisto wagers with God that he can corrupt a mortal man's soul.,8.1,13588,,,,,65,54
tt0016854,Le disgrazie di adamo,Fig Leaves,1926,22/08/1926,Comedy,70,USA,English,Howard Hawks,"Howard Hawks, Hope Loring",Fox Film Corporation,"George O'Brien, Olive Borden, Phyllis Haver, George Beranger, William Austin, Heinie Conklin, Eulalie Jensen","In the modern day (1920s) story, Adam, a plumber, is happily married to Eve, a wardrobe-obsessed housewife, until she accidentally meets a supercilious fashion designer. At the prompting of...",6.4,208,,,,,9,3
tt0016871,Fine Manners,Fine Manners,1926,29/08/1926,Comedy,70,USA,,"Richard Rosson, Lewis Milestone","James Ashmore Creelman, J. Clarkson Miller",Paramount Pictures,"Gloria Swanson, Eugene O'Brien, Helen Dunbar, Roland Drew, John Miltern","In a run down New York Tenament, a chorine named Orchid lives with her overprotective brother Buddy, who sees to it that no uptown Casanovas get a chance at seducing his sister. At a New ...",5.8,770,,$ 262300,,,5,3
tt0016884,La carne e il diavolo,Flesh and the Devil,1926,25/12/1926,"Drama, Romance",112,USA,,Clarence Brown,"Benjamin Glazer, Hermann Sudermann",Metro-Goldwyn-Mayer (MGM),"John Gilbert, Greta Garbo, Lars Hanson, Barbara Kent, William Orlamond, George Fawcett, Eugenie Besserer, Marc McDermott, Marcelle Corday",Childhood friends are torn apart when one of them marries the woman the other once fiercely loved.,7.6,3901,$ 373000,,,,39,28
tt0016895,Il re degli straccioni,For Heaven's Sake,1926,05/04/1926,"Action, Comedy, Romance",58,USA,English,Sam Taylor,"Ted Wilde, John Grey",The Harold Lloyd Corporation,"Harold Lloyd, Jobyna Ralston, Noah Young, Jim Mason, Paul Weigel",An irresponsible young millionaire changes his tune when he falls for the daughter of a downtown minister.,7.5,1401,,$ 577310,,,17,12
tt0016914,Geheimnisse einer Seele,Geheimnisse einer Seele,1926,11/04/1927,Drama,97,Germany,German,Georg Wilhelm Pabst,"Karl Abraham, Hans Neumann",Neumann-Filmproduktion,"Werner Krauss, Ruth Weyher, Ilka Grüning, Jack Trevor, Polycarpe Pavloff, Hertha von Walther, Renate Brausewetter, Colin Ross",A scientist is tormented by an irrational fear of knives and the irresistible compulsion to murder his wife.,6.9,632,,,,,11,18
tt0016939,The Great K & A Train Robbery,The Great K & A Train Robbery,1926,17/10/1926,Western,53,USA,English,Lewis Seiler,"Paul Leicester Ford, John Stone",Lew Seiler Productions,"Tom Mix, Tony the Horse, Dorothy Dwan, Will Walling, Harry Gripp, Carl Miller, Edward Peil Sr., Curtis 'Snowball' McHenry","Cullen has hired Tom to try and stop the robberies on his railroad. Knowing Cullen's secretary Holt is tipping off the gang, Tom works undercover by posing as a highwayman. To help him ...",6.3,270,,,,,9,2
tt0016947,Hands Up!,Hands Up!,1926,11/01/1926,"Action, Comedy, War",60,USA,English,Clarence G. Badger,"Reggie Morris, Monte Brice",Paramount Pictures,"Raymond Griffith, Marian Nixon, Virginia Lee Corbin, Mack Swain, Montagu Love, George A. Billings, Charles K. French, Noble Johnson","A southern spy during the Civil War, he must try to capture a shipment of gold. His task is complicated by the two sisters, the Indians and a firing squad.",6.6,213,,,,,9,3
tt0016953,La montagna dell'amore,Der heilige Berg,1926,01/11/1926,Drama,100,Germany,German,Arnold Fanck,Arnold Fanck,Berg- und Sportfilm,"Leni Riefenstahl, Luis Trenker, Ernst Petersen, Frida Richard, Friedrich Schneider, Hannes Schneider, Leontine Sagan","Diotima meets Karl in the mountains where they fall in love and have an affair. When Karl's friend, Vigo, meets her, he mistakenly believes she is in love with him. Karl then believes that she is betraying him with his friend.",6.7,675,,,,,17,17
tt0016971,His First Flame,His First Flame,1927,03/05/1927,Comedy,48,USA,English,Harry Edwards,"Arthur Ripley, Frank Capra",Mack Sennett Comedies,"Harry Langdon, Natalie Kingston, Ruth Hiatt, Vernon Dent, Bud Jamison, Dot Farley, William McCall","Fire chief Amos McCarthy, a confirmed misogynist, counsels his nephew Harry Howells to avoid matrimony at all costs. Still, the lovestruck Harry is determined to marry his sweetheart Ethel....",6,127,,,,,5,4
tt0017004,It's the Old Army Game,It's the Old Army Game,1926,11/07/1926,"Adventure, Comedy, Romance",70,USA,English,A. Edward Sutherland,"J.P. McEvoy, W.C. Fields",Paramount Pictures,"W.C. Fields, Louise Brooks, Blanche Ring, William Gaxton, Mary Foy, Mickey Bennett, Josephine Dunn, Jack Luden, George Currie",Druggist Elmer Prettywillie is sleeping. A woman rings the night bell only to buy a two-cent stamp. Then garbage collectors waken him. Next it's firemen on a false alarm. And then a real fire.,6.4,245,,,,,10,4
tt0017028,Kid Boots,Kid Boots,1926,04/10/1926,"Comedy, Romance",77,USA,English,Frank Tuttle,"William Anthony McGuire, Otto A. Harbach",Famous Players-Lasky Corporation,"Eddie Cantor, Clara Bow, Billie Dove, Lawrence Gray, Natalie Kingston, Malcolm Waite, William Worthington, Harry von Meter, Fred Esmelton","A salesman is helped out of a jam with an angry customer by a wealthy playboy. In return, he agrees to help the playboy get a divorce from his wife, only to find himself falling for the ...",6.9,130,,$ 314332,,,8,2
tt0017029,Kiki,Kiki,1926,04/04/1926,Comedy,108,USA,English,Clarence Brown,"Hanns Kräly, André Picard",Norma Talmadge Film Corporation,"Norma Talmadge, Ronald Colman, Gertrude Astor, Marc McDermott, George K. Arthur, William Orlamond, Erwin Connelly, Frankie Darro, Mack Swain","Kiki, a poor young woman who sells newspapers on the street corners of Paris, is able to land a job singing and dancing at a nearby theater. While she is there, she invites herself into the...",6.7,399,,$ 414115,,,12,2
tt0017048,Una pagina di follia,Kurutta ippêji,1926,24/09/1926,"Drama, Thriller",70,Japan,Japanese,Teinosuke Kinugasa,"Yasunari Kawabata, Yasunari Kawabata",Kinugasa Productions,"Masuo Inoue, Ayako Iijima, Yoshie Nakagawa, Hiroshi Nemoto, Misao Seki, Minoru Takase, Eiko Minami, Kyosuke Takamatsu, Tetsu Tsuboi, Shintarô Takiguchi",A man takes a job at an asylum with hopes of freeing his imprisoned wife.,7.4,2758,,,,,30,27
tt0017075,Il pensionante,The Lodger: A Story of the London Fog,1927,14/02/1927,"Crime, Drama, Mystery",68,UK,None,Alfred Hitchcock,"Marie Belloc Lowndes, Eliot Stannard",Gainsborough Pictures,"Marie Ault, Arthur Chesney, June Tripp, Malcolm Keen, Ivor Novello",A landlady suspects her new lodger is the madman killing women in London.,7.3,10024,GBP 12000,,$ 83260,,102,87
tt0017082,Love 'Em and Leave 'Em,Love 'Em and Leave 'Em,1926,19/03/1926,"Comedy, Drama, Romance",76,USA,,Frank Tuttle,"George Abbott, John V.A. Weaver",Famous Players-Lasky Corporation,"Evelyn Brent, Lawrence Gray, Louise Brooks, Osgood Perkins, Jack Egan, Marcia Harris, Edward Garvie, Vera Sisson, Joseph McClunn, Arthur Donaldson, Elise Cavanna, Dorothy Mathews, Blanche Le Clair","The tale of two sisters with the older one pledged to look after the younger one that transpires between a department store, NYC's Central Park and a boarding house. THe older one is the ...",6.3,200,,,,,5,1
tt0017096,Maciste all'inferno,Maciste all'inferno,1925,31/03/1926,"Action, Drama, Fantasy",95,Italy,Italian,Guido Brignone,"Riccardo Artuffo, Stefano Pittaluga",Fert Studios,"Bartolomeo Pagano, Umberto Guarracino, Mario Saio, Franz Sala, Elena Sangro, Lucia Zanussi, Polaire, Domenico Serra",The devil takes Maciste down to hell in an attempt to corrupt and ruin his morality.,6.7,430,,,,,11,19
tt0017103,The Magician,The Magician,1926,24/10/1926,"Drama, Fantasy, Horror",83,USA,English,Rex Ingram,"W. Somerset Maugham, Rex Ingram",Metro-Goldwyn Pictures Corporation,"Alice Terry, Paul Wegener, Firmin Gémier, Iván Petrovich, Gladys Hamer, Henry Wilson, Hubert I. Stowitts","A magician/alchemist, seeking to create life, finds that he needs the ""blood of a virgin"" to continue his experiments. He sends out his dwarf assistant to pick out the right girl.",6.7,545,,,,,18,11
tt0017119,Mantrap,Mantrap,1926,24/07/1926,Comedy,86,USA,English,Victor Fleming,"Sinclair Lewis, Adelaide Heilbron",Paramount Pictures,"Ernest Torrence, Clara Bow, Percy Marmont, Eugene Pallette, Tom Kennedy, Josephine Crowell, William Orlamond, Charles Stevens, Miss DuPont, Charlotte Bird","A sexy young manicurist living with her older backwoodsman husband in a small Canadian town finds herself attracted to a young, rich and famous divorce lawyer who comes to town on vacation.",6.8,309,,,,,13,6
tt0017120,Mare Nostrum,Mare Nostrum,1926,03/04/1927,"Drama, War",102,USA,English,Rex Ingram,"Vicente Blasco Ibáñez, Willis Goldbeck",Metro-Goldwyn Pictures Corporation,"Apollon Uni, Álex Nova, Kada-Abd-el-Kader, Hughie Mack, Alice Terry, Antonio Moreno, Mademoiselle Kithnou, Mickey Brantford, Rosita Ramírez, Frédéric Mariotti, Pâquerette, Fernand Mailly, Andrews Engelmann",The story of a female German spy who willingly sacrifices her life for her country.,6.8,315,,$ 620079,,,11,4
